exec,label,timestamp,cpu,mem
115,talker,1743818742,0.0,2772.0
115,talker,1743818743,0.0,2772.0
115,talker,1743818744,0.0,2772.0
115,talker,1743818745,0.0,2772.0
115,talker,1743818746,0.0,2772.0
115,talker,1743818747,5.9,2772.0
115,talker,1743818748,0.0,2772.0
115,talker,1743818748,0.0,2772.0
115,talker,1743818749,0.0,2772.0
115,talker,1743818750,0.0,2772.0
115,talker,1743818751,0.0,2772.0
115,talker,1743818752,0.0,2772.0
115,talker,1743818753,0.0,2772.0
115,talker,1743818754,0.0,2772.0
115,talker,1743818755,0.0,2772.0
115,talker,1743818756,0.0,2772.0
115,talker,1743818757,5.9,2772.0
115,talker,1743818758,0.0,2772.0
115,talker,1743818759,5.9,2772.0
115,talker,1743818759,0.0,2772.0
115,talker,1743818760,5.9,2772.0
115,talker,1743818761,0.0,2772.0
115,talker,1743818762,0.0,2772.0
115,talker,1743818763,5.9,2772.0
115,talker,1743818764,0.0,2772.0
115,talker,1743818765,0.0,2772.0
115,talker,1743818766,5.9,2772.0
115,talker,1743818767,0.0,2772.0
115,talker,1743818768,6.2,2772.0
115,talker,1743818769,0.0,2772.0
115,talker,1743818770,0.0,2772.0
115,talker,1743818770,0.0,2772.0
115,talker,1743818771,0.0,2772.0
115,talker,1743818772,5.9,2772.0
115,talker,1743818773,0.0,2772.0
115,talker,1743818774,0.0,2772.0
115,talker,1743818775,0.0,2772.0
115,talker,1743818776,0.0,2772.0
115,talker,1743818777,0.0,2772.0
115,talker,1743818778,5.9,2772.0
115,talker,1743818779,0.0,2772.0
115,talker,1743818780,0.0,2772.0
115,talker,1743818781,0.0,2772.0
115,talker,1743818782,0.0,2772.0
115,talker,1743818782,5.9,2772.0
115,talker,1743818783,0.0,2772.0
115,talker,1743818784,0.0,2772.0
115,talker,1743818785,0.0,2772.0
115,talker,1743818786,5.9,2772.0
115,talker,1743818787,0.0,2772.0
115,talker,1743818788,0.0,2772.0
115,talker,1743818789,0.0,2772.0
115,talker,1743818790,5.9,2772.0
115,talker,1743818791,0.0,2772.0
115,talker,1743818792,0.0,2772.0
115,talker,1743818793,5.9,2772.0
115,talker,1743818793,0.0,2772.0
115,talker,1743818794,0.0,2772.0
115,talker,1743818795,5.9,2772.0
115,talker,1743818796,0.0,2772.0
115,talker,1743818797,0.0,2772.0
115,talker,1743818798,5.9,2772.0
115,talker,1743818799,0.0,2772.0
115,talker,1743818800,0.0,2772.0
115,talker,1743818801,0.0,2772.0
115,talker,1743818802,0.0,2772.0
115,talker,1743818803,0.0,2772.0
115,talker,1743818804,0.0,2772.0
115,talker,1743818804,0.0,2772.0
115,talker,1743818805,5.9,2772.0
115,talker,1743818806,5.9,2772.0
115,talker,1743818807,0.0,2772.0
115,talker,1743818808,0.0,2772.0
115,talker,1743818809,5.9,2772.0
115,talker,1743818810,0.0,2772.0
115,talker,1743818811,0.0,2772.0
115,talker,1743818812,0.0,2772.0
115,talker,1743818813,0.0,2772.0
115,talker,1743818814,5.9,2772.0
115,talker,1743818815,0.0,2772.0
115,talker,1743818815,0.0,2772.0
115,talker,1743818816,0.0,2772.0
115,talker,1743818817,6.2,2772.0
115,talker,1743818818,0.0,2772.0
115,talker,1743818819,0.0,2772.0
115,talker,1743818820,0.0,2772.0
115,talker,1743818821,0.0,2772.0
115,talker,1743818822,0.0,2772.0
115,talker,1743818823,0.0,2772.0
115,talker,1743818824,0.0,2772.0
115,talker,1743818825,0.0,2772.0
115,talker,1743818826,0.0,2772.0
115,talker,1743818827,5.9,2772.0
115,talker,1743818827,0.0,2772.0
115,talker,1743818828,0.0,2772.0
115,talker,1743818829,0.0,2772.0
115,talker,1743818830,0.0,2772.0
115,talker,1743818831,5.9,2772.0
115,talker,1743818832,0.0,2772.0
115,talker,1743818833,0.0,2772.0
115,talker,1743818834,6.2,2772.0
115,talker,1743818835,0.0,2772.0
115,talker,1743818836,0.0,2772.0
115,talker,1743818837,5.9,2772.0
115,talker,1743818838,0.0,2772.0
115,talker,1743818839,5.9,2772.0
115,talker,1743818839,0.0,2772.0
115,talker,1743818840,5.9,2772.0
115,talker,1743818841,0.0,2772.0
115,talker,1743818842,0.0,2772.0
115,talker,1743818843,0.0,2772.0
115,talker,1743818844,6.2,2772.0
115,talker,1743818845,0.0,2772.0
115,talker,1743818846,5.9,2772.0
115,talker,1743818847,0.0,2772.0
115,talker,1743818848,0.0,2772.0
115,talker,1743818849,0.0,2772.0
115,talker,1743818850,6.2,2772.0
115,talker,1743818850,0.0,2772.0
115,talker,1743818851,0.0,2772.0
115,talker,1743818852,5.9,2772.0
115,talker,1743818853,0.0,2772.0
115,talker,1743818854,0.0,2772.0
115,talker,1743818855,0.0,2772.0
115,talker,1743818856,0.0,2772.0
115,talker,1743818857,0.0,2772.0
115,talker,1743818858,0.0,2772.0
115,talker,1743818859,0.0,2772.0
115,talker,1743818860,0.0,0.0
115,talker,1743818861,0.0,0.0
115,talker,1743818862,0.0,0.0
115,talker,1743818862,0.0,0.0
115,talker,1743818863,0.0,0.0
115,talker,1743818864,0.0,0.0
115,talker,1743818865,0.0,0.0
